,cement,slag,ash,water,superplastic,coarseagg,fineagg,age,strength
31,1.926131299302793,-0.8585141111197924,-0.8811204795076584,2.3468168745423563,-1.1296251715081516,-0.5497466815611098,-2.3450421771294025,-0.2292537247953223,39.29
32,-1.2852154956411135,1.1683933030468219,-0.8811204795076584,0.05663162267816951,-0.5096028247058398,0.1424341409635665,0.5256390567729522,-0.2292537247953223,23.74
33,0.3463008080154781,0.8442760108625893,-0.8811204795076584,-2.670725651233845,0.3292509386149351,0.32512870750353756,0.5926387983182501,-0.2292537247953223,44.52
34,0.5218375292696241,-0.8585141111197924,-0.8811204795076584,0.5583858752557894,-1.1296251715081516,0.6467740711302461,0.5797542326364622,1.4531388970074153,37.91
35,-0.9702246013906178,0.6657766325582294,0.9603131441792501,-0.04272565505997309,-0.4731309219527626,0.41904915368253587,-0.3762805409522043,-0.2292537247953223,39.16
36,-1.09700112229639,-0.8585141111197924,1.3484736888012796,-0.8425517408520208,-1.1296251715081516,0.39717726895592054,1.6092310306113191,-0.6091488329443275,16.88
37,-0.0028222264788793317,0.28998846770694503,-0.5007231457780693,-0.9965555213461429,0.9128013826641697,1.1189494649342548,0.08369845388762608,-0.6091488329443275,47.71
38,0.4633252888515755,-0.8585141111197924,-0.8811204795076584,0.16095676430321895,-1.1296251715081516,1.1356750238428432,0.09014073672852005,-0.7990963870188301,17.54
39,-1.0774970421570405,0.02693675231104615,1.7117919585674994,-0.8326160130782071,0.3110149872383966,0.41904915368253587,-0.07607016056654421,-0.2292537247953223,41.41
40,-0.807365532227049,-0.8585141111197924,0.6792849098729008,-0.5246084520899655,0.2380711817322422,0.29939707841340085,1.6208271397249279,-0.6091488329443275,24.28
41,-0.29928424459699254,-0.8585141111197924,1.0612348857809777,-1.8609638376679825,1.0586889936764785,1.441881410015469,0.32077446243252405,0.5305364915026882,60.32
42,1.019191572823038,-0.8585141111197924,-0.8811204795076584,0.21063540317229026,-1.1296251715081516,0.9298219911217497,-0.4767801532701497,-0.2292537247953223,37.42
43,-1.2530337634111866,0.5272047467693183,0.5473103247014107,0.11127812543414767,0.14689142484954928,-0.2795645761146746,0.051487039683156204,-0.2292537247953223,23.52
45,1.067951773171412,-0.6236465080877398,0.5783631682711731,-1.1803664851617062,0.9857451881703241,-0.47255179429069977,0.8889838089993729,0.5305364915026882,61.46
46,-0.8190679803106586,2.5494148088752917,-0.8811204795076584,0.2454104503806396,-1.1296251715081516,0.3019702413224151,-0.9238745824281922,-0.7990963870188301,17.2
47,0.47307732892125026,-0.8585141111197924,1.261525726805945,0.9061363473392885,0.8763294799110927,-2.235168386965063,0.2061018278646116,-0.2292537247953223,40.68
48,0.58912660575038,1.3609847375331052,-0.8811204795076584,-0.2911188494053296,0.6027902092630139,-0.3863508368387413,-0.26031944981611277,-0.2292537247953223,49.9
49,1.4385292958190539,0.38980719899556737,-0.8811204795076584,-1.3542417212034557,1.8793068056207147,-1.5777252637120702,1.431424024202646,-0.9076378464899745,33.4
50,-0.7556797198577726,1.490161919200734,-0.8811204795076584,0.4590285975176468,-1.1296251715081516,2.1906718165384476,-1.4946608421313978,-0.2292537247953223,49.25
51,0.5218375292696241,-0.8585141111197924,-0.8811204795076584,0.5583858752557894,-1.1296251715081516,0.04208078751203399,0.631292495363614,3.895321735108163,39.0
52,-0.5713661625409191,-0.8585141111197924,1.0457084639960965,-1.1058485268580993,0.9310373340407085,1.3376683122004167,0.24346706834179638,0.5305364915026882,37.27
53,-0.4241103574888299,0.9734531925302182,-0.8811204795076584,0.4093499586485755,-0.0537040402923751,0.08067823114723903,-0.2062042739526028,-0.2292537247953223,39.3
54,0.316069483799486,0.8184405745290636,0.8454176229711294,-0.6438371853757355,2.900520082706876,-0.7826179248268471,-1.6080450201311312,-0.2292537247953223,38.22
55,0.7071262905934451,-0.8585141111197924,-0.8811204795076584,0.26031404204136155,-1.1296251715081516,0.9684194347569547,-0.07735861713472329,-0.7990963870188301,20.28
56,-0.9312164411119187,-0.3277133282673534,1.0131029782478462,-0.5246084520899655,0.36572284136801214,1.0893580914805983,0.06050623566040836,1.724492545685276,48.67
57,1.974891499651167,-0.8585141111197924,-0.8811204795076584,0.5583858752557894,-1.1296251715081516,-0.4957102604718222,-0.8220865135420662,-0.7990963870188301,34.57
58,0.17759051481010418,-0.8585141111197924,0.6032054431269829,-0.4600262215601723,0.49337450100378244,-0.2525463655700308,1.0719446416807625,-0.6091488329443275,35.23
59,-0.2680777163740333,-0.8585141111197924,0.6047580853054711,0.3298641364580617,-0.1266478457985295,-0.22938789938890836,1.0977137730443383,1.724492545685276,42.35
60,-0.9702246013906178,0.6657766325582294,0.9603131441792501,-0.04272565505997309,-0.4731309219527626,0.41904915368253587,-0.3762805409522043,-0.9076378464899745,20.73
61,-0.4260607655027647,-0.8585141111197924,0.5876790213421017,0.8514898445833103,-0.29077140818737685,-0.35675946338508463,0.9817526819082468,-0.9076378464899745,10.38
62,-0.807365532227049,-0.8585141111197924,0.6792849098729008,-0.7531301908876933,0.2380711817322422,0.4074699205919747,1.6736538590202588,1.724492545685276,37.34
63,0.9948114726488512,0.9170849678025255,-0.8811204795076584,-1.334370265655827,1.7698910973614836,2.0530076009062155,-2.203311954629735,0.5305364915026882,54.9
65,0.7071262905934451,-0.8585141111197924,-0.8811204795076584,1.1048509028155737,-1.1296251715081516,-0.009382470668239381,-0.012935788725783545,0.5305364915026882,29.98
67,-0.38412699320316335,-0.8585141111197924,0.5799158104496611,0.2950890892497109,0.14689142484954928,-0.31944860120438673,0.9147529403629489,1.724492545685276,44.3
68,0.17759051481010418,-0.8585141111197924,0.6032054431269829,-0.4600262215601723,0.49337450100378244,-0.2525463655700308,1.0719446416807625,1.724492545685276,52.04
69,0.4506476367609981,2.4625137957534324,-0.8811204795076584,0.15102103652940527,0.7486778202753227,-0.41208246592887793,-1.4959492986995768,-0.7990963870188301,49.8
70,-0.7556797198577726,0.7033554490433577,-0.8811204795076584,0.5583858752557894,-1.1296251715081516,-0.12002847575582742,0.3890626605460011,-0.9076378464899745,11.41
71,0.6291099700360469,-0.41226566535889236,-0.8811204795076584,2.3468168745423563,-1.1296251715081516,-0.5497466815611098,-1.3658151853135183,1.4531388970074153,50.46
72,1.083555037282892,0.28176810160082316,-0.8811204795076584,-1.1356557101795417,1.076924945053017,-1.5777252637120702,1.9287682595196611,-0.9076378464899745,28.1
73,-1.2647362114947962,1.1977517534258284,-0.8811204795076584,-0.4749298132208943,-0.7284342412243028,0.32512870750353756,0.6763884752498718,-0.2292537247953223,26.92
74,0.12590470244082771,-0.8585141111197924,0.6125212961979117,-0.628933593715015,0.5845542578864754,-0.1740648968451136,1.146675122635132,0.5305364915026882,45.08
75,2.1699323010446627,-0.8585141111197924,-0.8811204795076584,0.9558149862083598,-1.1296251715081516,1.9333555256370805,-2.1002354291754313,-0.6091488329443275,36.94
76,0.06349164599490931,-0.682363408845753,1.3081049921605887,-0.08743643004213754,-0.1266478457985295,-1.7076699906172608,0.32206291900070316,-0.7990963870188301,24.13
77,-1.09700112229639,0.6505102383611459,1.1699198382751461,-0.2811831216315159,0.34748688999147365,0.39975043186493336,-0.37885745408856103,-0.9076378464899745,19.42
78,-0.5781925905896916,-0.21732555484228866,1.0410505374606325,-1.9851604348406606,1.04045304229994,1.2990708685652117,0.21512102384186377,-0.9076378464899745,27.42
79,-1.0589681660246584,-0.36294346872216127,1.048813748353073,-1.115784254631913,0.8398575771580156,1.364686522745059,0.26021700372812157,0.5305364915026882,39.15
80,-0.8502745085336179,-0.8585141111197924,1.0627875279594663,-0.9369411547032566,0.6757340147691683,1.4586069689240575,0.3426782240915642,-0.2292537247953223,28.47
81,-1.5748510857104545,1.173090655107463,-0.8811204795076584,0.5583858752557894,-1.1296251715081516,-0.8353677644616276,1.4932699394752276,1.4531388970074153,31.02
82,-0.004772634492814178,-0.8585141111197924,-0.8811204795076584,0.5087072363867181,-1.1296251715081516,-0.08657735793864944,1.0307140314990404,1.4531388970074153,31.25
83,0.9606793324049895,-0.8585141111197924,-0.8811204795076584,1.6811231136968006,-1.1296251715081516,0.3701590584112768,-0.175281316316312,1.724492545685276,43.06
84,-0.40460627734948035,-0.8585141111197924,-0.8811204795076584,0.6577431529939319,-1.1296251715081516,-0.08657735793864944,1.404366436270891,-0.6091488329443275,12.84
85,-0.043780794771513316,-0.8585141111197924,0.5162574811316483,0.9061363473392885,0.8763294799110927,-0.5626124961061781,-0.1804351425890269,-0.2292537247953223,32.24
86,2.1699323010446627,-0.8585141111197924,-0.8811204795076584,-2.0249033459359183,-0.40018711644660826,-0.11230898702878613,0.9920603344536766,-0.2292537247953223,67.57
87,-0.6337792189868378,-0.8585141111197924,0.6777322676944127,-1.0661056157628417,0.45690259825070506,0.42548206095507,1.6440193579521472,-0.6091488329443275,26.31
88,0.8300019954713476,1.3609847375331052,-0.8811204795076584,-0.7879052380960426,0.9857451881703241,-0.3863508368387413,-0.26031944981611277,-0.9076378464899745,35.3
89,-0.023301510625196045,-0.8585141111197924,1.0037871251769175,-1.056169887989028,0.6757340147691683,1.0147363671191996,0.01927562547868633,-0.9076378464899745,23.8
90,-1.3447029400661297,1.6005496926257987,-0.8811204795076584,0.5583858752557894,-1.1296251715081516,0.9298219911217497,0.3980818565232518,-0.7990963870188301,14.59
91,0.8300019954713476,1.3609847375331052,-0.8811204795076584,-0.7879052380960426,0.9857451881703241,-0.3863508368387413,-0.26031944981611277,-0.7990963870188301,55.9
92,-0.9312164411119187,-0.3277133282673534,1.0131029782478462,-0.5246084520899655,0.36572284136801214,1.0893580914805983,0.06050623566040836,-0.6091488329443275,21.5
93,1.4629093959932409,-0.3007035539186674,-0.8811204795076584,2.3468168745423563,-1.1296251715081516,-0.5497466815611098,-2.3450421771294025,3.895321735108163,41.84
94,-0.9126875649795365,0.5812242954666903,-0.8811204795076584,1.1296902222501093,-1.1296251715081516,-0.19979652593525027,0.3091783533189152,-0.9076378464899745,4.9
95,1.926131299302793,-0.8585141111197924,0.03493840580033157,-1.9255460681977756,-0.7831420953539187,1.5859785329202352,-1.7394675900853689,-0.2292537247953223,57.23
96,0.8300019954713476,1.3609847375331052,-0.8811204795076584,-0.7879052380960426,0.9857451881703241,-0.3863508368387413,-0.26031944981611277,-0.2292537247953223,71.3
97,0.4028626404195919,1.6369541710957671,-0.8811204795076584,-1.2449487156914993,1.478115875336866,-1.5777252637120702,1.345097434134666,-0.7990963870188301,33.4
98,-0.2485736362346838,0.28059376358566296,0.29888757614331174,0.6577431529939319,0.3292509386149351,-1.7977306924327392,0.5797542326364622,-0.2292537247953223,33.4
99,-0.3899782172449682,1.930538674885833,-0.8811204795076584,2.3468168745423563,-1.1296251715081516,-0.5497466815611098,-2.3450421771294025,3.895321735108163,36.25
100,-1.248157743376349,1.912923604658429,-0.8811204795076584,-0.24640807442316515,1.16810470193571,-1.6459140808009332,1.5035775920206587,-0.2292537247953223,32.96
101,2.560013903831654,-0.8585141111197924,-0.8811204795076584,-0.9319732908163496,-0.673726387094687,1.0327485074822964,-1.2885077912227907,-0.2292537247953223,61.89
102,0.3463008080154781,-0.8585141111197924,0.8733651821839156,-0.13711506891120884,0.3292509386149351,0.3508603365936742,-1.1210084373595472,-0.2292537247953223,36.8
103,0.9996874926836886,-0.8585141111197924,-0.8811204795076584,2.3468168745423563,-1.1296251715081516,-0.5497466815611098,-1.3658151853135183,3.895321735108163,53.1
104,-0.2544248602764886,-0.8585141111197924,0.9556552176437858,0.6030966502379538,-0.07193999166891378,0.8860782216685161,-0.2796462983387947,-0.9076378464899745,11.98
105,1.5458017365854766,-0.8585141111197924,-0.8811204795076584,1.8500304858516432,-1.1296251715081516,-1.753986922979507,-0.7254522709286566,-0.2292537247953223,23.85
106,-1.1945215229931379,-0.8585141111197924,1.339157835730351,0.6080645141248606,0.511610452380321,-1.2573664815398686,1.1853288196804959,-0.2292537247953223,9.74
107,0.03423552578588496,-0.8585141111197924,-0.8811204795076584,0.26031404204136155,-1.1296251715081516,1.6631734201906452,-0.025820354407571494,-0.7990963870188301,14.5
108,-1.2276784592300323,-0.8585141111197924,0.8562861182205463,0.18082821985084777,0.3110149872383966,0.2222021911429908,0.5140429476593433,-0.2292537247953223,12.18
109,0.47795334895608765,-0.8585141111197924,1.259973084627457,0.9061363473392885,0.8398575771580156,-2.233881805510556,0.21254411070550558,-0.2292537247953223,38.63
110,1.16547217386816,-0.656527972512227,1.5720541625035689,-0.6835800964709932,2.663452714811874,-0.09944317248371778,-1.8425441155396725,-0.2292537247953223,55.65
111,-0.3851021972101308,-0.8585141111197924,-0.8811204795076584,0.26031404204136155,-1.1296251715081516,1.8561606383666704,0.16744813081924775,-0.7990963870188301,12.05
112,-1.1594141787423087,0.8900751934538397,0.9199444475385591,-0.2811831216315159,1.605767534972636,-0.2757048317511547,-0.7254522709286566,-0.2292537247953223,27.68
113,1.0484476930320625,-0.8585141111197924,-0.8811204795076584,0.26031404204136155,-1.1296251715081516,-0.11230898702878613,-0.16755057690723896,-0.2292537247953223,31.35
114,0.23902836724905543,-0.8585141111197924,-0.8811204795076584,1.1048509028155737,-1.1296251715081516,-0.009382470668239381,0.5282159699093103,-0.6091488329443275,18.13
115,-0.8336960404151709,2.523579372541766,-0.8811204795076584,0.5583858752557894,-1.1296251715081516,-0.5780514735602608,-0.7718367073830935,-0.9076378464899745,12.79
116,-1.1886702989513331,2.0009989557954486,-0.8811204795076584,-0.022854199512344284,0.8216216257814768,0.6081766274950411,-1.0089127159279916,-0.2292537247953223,37.36
117,-1.1457613226447638,0.6446385482853445,1.0131029782478462,0.06159948656507636,0.03747571659031783,-1.9392546524284908,1.3270590421801634,-0.2292537247953223,39.4
118,-0.5372340222970573,-0.8585141111197924,0.6202845070903523,0.4242535503092974,-0.30900735956391534,-0.09815659102921066,1.2149633207486075,0.5305364915026882,29.45
119,-0.2505240442486186,-0.8585141111197924,0.6699690568019722,-1.7218636488345835,1.131632799182633,0.40232359477394763,1.595058008361352,-0.6091488329443275,33.36
120,0.5218375292696241,-0.8585141111197924,-0.8811204795076584,0.5583858752557894,-1.1296251715081516,0.04208078751203399,0.631292495363614,-0.7990963870188301,16.26
121,-0.2680777163740333,-0.8585141111197924,0.6047580853054711,0.5484501474819756,-0.1631197485516067,-0.3323144157494551,1.0461755103171866,0.5305364915026882,39.64
122,-1.1945215229931379,1.2905244566234892,-0.8811204795076584,0.6080645141248606,0.511610452380321,-1.2573664815398686,1.1853288196804959,-0.2292537247953223,23.79
123,-0.624027178917163,-0.8585141111197924,1.8235821954186437,-1.2995952184474775,1.0039811395468625,0.9980108082106113,-0.00649350588488957,-0.2292537247953223,45.94
124,1.6433221372822244,-0.5766729874813292,0.34546684149795526,-0.9319732908163496,0.9857451881703241,-0.09944317248371778,-0.8246634266784244,0.5305364915026882,61.07
125,-1.409066404525983,1.6075957207167606,-0.8811204795076584,0.7571004307320746,-0.5825466302119942,-0.331027834294948,0.24475552490997546,-0.2292537247953223,31.03
126,-1.5104876212506009,1.3010934987599319,-0.8811204795076584,1.1296902222501093,-1.1296251715081516,-0.21266234048031862,0.3104668098870943,1.4531388970074153,33.19
127,0.12395429442689286,1.413829948215317,-0.8811204795076584,0.2454104503806396,-1.1296251715081516,0.3019702413224151,-0.9238745824281922,-0.7990963870188301,21.86
128,0.4506476367609981,2.4625137957534324,-0.8811204795076584,0.15102103652940527,0.7486778202753227,-0.41208246592887793,-1.4959492986995768,-0.2292537247953223,74.7
129,0.9509272923353147,0.24301494710053448,-0.8811204795076584,-2.6905971067814742,3.1375874506018766,-1.5777252637120702,2.790745703631275,1.4802742618752012,62.5
130,-0.9370676651537235,-0.8585141111197924,1.7117919585674994,-0.554415635411408,0.2563071331087807,1.0404679962093362,0.02314099518322213,-0.2292537247953223,27.77
131,0.20197061498429114,-0.8585141111197924,0.7802066514746284,1.4376977832383508,0.8945654312876312,-1.2239153637226907,-0.4097804117248518,-0.2292537247953223,31.88
132,-0.40460627734948035,-0.8585141111197924,-0.8811204795076584,0.6080645141248606,-1.1296251715081516,-0.08657735793864944,1.404366436270891,-0.7990963870188301,9.99
134,0.5998538498270224,-0.8585141111197924,-0.8811204795076584,0.8067790696011459,-1.1296251715081516,-0.08657735793864944,0.06437160536494416,-0.9076378464899745,13.22
135,1.067951773171412,-0.6236465080877398,0.5783631682711731,-1.1803664851617062,1.478115875336866,-0.47255179429069977,0.8889838089993729,0.5305364915026882,56.34
136,-1.0794474501709752,2.0796796028111864,-0.8811204795076584,1.1296902222501093,-1.1296251715081516,0.01120283260387026,-1.0746240009051102,1.4531388970074153,43.57
137,1.067951773171412,-0.6236465080877398,0.5783631682711731,-1.1803664851617062,1.4051720698307117,-0.47255179429069977,0.8889838089993729,-0.2292537247953223,46.68
138,-1.409066404525983,1.490161919200734,-0.8811204795076584,0.5583858752557894,-1.1296251715081516,-0.6089294284684245,0.8142533280450034,-0.9076378464899745,6.88
139,-1.1262572425054143,1.6545692413231712,1.665212693212856,1.0551722639465024,0.6939699661457068,-1.9907179106087642,-1.2369695284956388,-0.2292537247953223,30.65
140,-0.15105323553793595,0.4450010857080998,0.4541517939921236,0.7074217918630032,-0.21782760268122242,-1.0257818197286386,-0.5540875473608774,-0.2292537247953223,33.72
141,-0.6220767709032281,0.29351148175242575,-0.5007231457780693,0.046695894904354406,0.12865547347301076,1.171699304569034,0.12106369436481085,-0.6091488329443275,30.39
142,0.5364655893741364,0.8149175604835828,-0.8811204795076584,2.3468168745423563,-1.1296251715081516,-0.5497466815611098,-2.3450421771294025,1.4531388970074153,37.72
143,0.3492264200363806,2.220600164630418,-0.8811204795076584,-0.2613116660838871,0.43866664687416657,0.928535409667244,-2.1156969079935775,-0.7990963870188301,42.8
144,0.23902836724905543,-0.8585141111197924,-0.8811204795076584,1.1048509028155737,-1.1296251715081516,-0.009382470668239381,0.5282159699093103,3.895321735108163,26.74
145,-0.9126875649795365,0.5812242954666903,-0.8811204795076584,1.1296902222501093,-1.1296251715081516,-0.19979652593525027,0.3091783533189152,1.4531388970074153,32.53
146,2.1699323010446627,-0.8585141111197924,-0.8811204795076584,0.9558149862083598,-1.1296251715081516,1.9333555256370805,-2.1002354291754313,-0.7990963870188301,33.21
147,-0.5781925905896916,-0.21732555484228866,1.0410505374606325,-1.9851604348406606,1.04045304229994,1.2990708685652117,0.21512102384186377,-0.2292537247953223,55.51
148,1.067951773171412,-0.6236465080877398,0.5783631682711731,-1.1803664851617062,0.9857451881703241,-0.47255179429069977,0.8889838089993729,-0.2292537247953223,46.68
150,-0.624027178917163,-0.8585141111197924,1.8235821954186437,-1.0710734796497499,1.0039811395468625,0.8860782216685161,-0.05287794233932648,-0.6091488329443275,29.59
151,-1.1457613226447638,1.3492413573815025,1.3857371010849946,1.1048509028155737,0.8763294799110927,-1.8749255797031492,-0.8504325580420002,-0.2292537247953223,32.84
152,0.43406916864255113,-0.8585141111197924,-0.8811204795076584,1.1048509028155737,-1.1296251715081516,-0.009382470668239381,0.3091783533189152,3.895321735108163,29.59
153,-1.0141087817041543,-0.2701707655245005,1.812713700169227,-0.7928731019829495,0.055711667966856344,0.40489675768296185,0.22542867638729353,-0.6091488329443275,33.01
154,-0.2485736362346838,-0.8585141111197924,-0.8811204795076584,0.26031404204136155,-1.1296251715081516,1.7532341220061236,0.10302530241030801,-0.7990963870188301,11.47
155,0.217573879095771,-0.8585141111197924,0.9789448503211076,1.5271193332026798,0.6757340147691683,-1.241927504085786,-0.623664202042532,-0.2292537247953223,23.84
158,-1.5748510857104545,1.173090655107463,-0.8811204795076584,0.5583858752557894,-1.1296251715081516,-0.8353677644616276,1.4932699394752276,-0.2292537247953223,22.35
160,0.5218375292696241,-0.8585141111197924,-0.8811204795076584,0.5583858752557894,-1.1296251715081516,0.04208078751203399,0.631292495363614,-0.2292537247953223,31.45
161,0.08592133815516143,1.5007309613371764,-0.8811204795076584,-1.7914137432512838,0.9128013826641697,0.38431145441085224,0.3568512463415312,-0.2292537247953223,67.7
162,0.6973742505237703,-0.8585141111197924,-0.8811204795076584,0.5583858752557894,-1.1296251715081516,0.9298219911217497,0.3864857474096429,-0.7990963870188301,18.13
163,2.3649731024381584,-0.8585141111197924,-0.8811204795076584,-0.5345441798637792,-0.1813556999281452,-1.5404144015313723,1.0178294658172524,-0.2292537247953223,60.28
164,-0.24759843222771635,0.28176810160082316,0.29267700742935915,0.6478074252201182,0.383958792744551,-1.791297785160205,0.5849080589091771,-0.2292537247953223,33.4
165,-0.21444149599082205,1.141383528698136,-0.8811204795076584,0.2454104503806396,-1.1296251715081516,0.6673593744023543,-0.6661832687924332,-0.7990963870188301,17.24
166,1.6433221372822244,-0.5766729874813292,0.34546684149795526,-0.9319732908163496,0.9857451881703241,-0.09944317248371778,-0.8246634266784244,-0.2292537247953223,44.42
167,-1.0248360257807965,-0.6988041410579966,1.795634636205858,-1.1903022129355199,-0.38195116507006976,0.4061833391374675,1.0358678577717553,1.724492545685276,37.68
168,-0.8463736925057481,-0.8585141111197924,1.0658928123164422,-0.9270054269294428,0.29277903586185794,1.4830520165596885,0.36071661604606703,0.5305364915026882,35.34
169,0.43406916864255113,0.8912495314689999,-0.8811204795076584,0.26031404204136155,0.3292509386149351,-0.30529620520481127,-0.8633171237237882,-0.2292537247953223,52.42
170,1.6433221372822244,-0.5766729874813292,0.34546684149795526,-0.9319732908163496,0.9857451881703241,-0.09944317248371778,-0.8246634266784244,-0.2292537247953223,57.03
171,-0.9702246013906178,0.6657766325582294,0.9603131441792501,-0.04272565505997309,-0.4731309219527626,0.41904915368253587,-0.3762805409522043,0.5305364915026882,48.59
172,-0.6376800350147077,-0.8585141111197924,1.0068924095338936,-0.022854199512344284,-0.0901759430454523,1.066199625299473,0.042467843705904056,-0.9076378464899745,12.47
173,-0.014524674562488961,0.503717986466113,0.5162574811316483,-0.03775779117306624,0.511610452380321,-1.347427183355347,-0.1031277484982992,-0.2292537247953223,44.28
174,1.1264640135894608,-0.8585141111197924,-0.8811204795076584,0.5583858752557894,-1.1296251715081516,-0.43910067647352174,0.12364060750116902,1.4531388970074153,48.85
175,-0.38412699320316335,-0.8585141111197924,-0.8811204795076584,0.2454104503806396,-1.1296251715081516,1.8535874754576562,0.17131350052378355,-0.2292537247953223,17.58
176,-0.46311851776752905,-0.8585141111197924,0.9556552176437858,0.7322611112975389,-0.29077140818737685,0.7033836551285481,-0.22424266590710562,-0.9076378464899745,10.03
177,1.0962326893734688,1.3609847375331052,-0.8811204795076584,-1.7317993766083972,2.8822841313303367,-0.3863508368387413,-0.26031944981611277,-0.9076378464899745,40.6
178,-1.1750174428537883,1.912923604658429,-0.8811204795076584,0.5583858752557894,-1.1296251715081516,-0.5060029121078777,0.06694851850130233,1.4531388970074153,43.38
